id;Full Name;Title;Genre;isLoaned;isReviewed;ratedAt
4447;Georges Simenon;Maigret si fantoma;P20_DRAMA;;;V
4448;Georges Simenon;Maigret si femeia nebuna;P20_DRAMA;;;I
4449;Georges Simenon;Maigret si femeia nebuna;P20_DRAMA;;;II
4450;Georges Simenon;Maigret si flamanzii;P20_DRAMA;;;III
4451;Georges Simenon;Maigret si flamanzii;P20_DRAMA;;;IV
4452;Georges Simenon;Maigret si gangsterii;P20_DRAMA;;;V
4453;Georges Simenon;Maigret si gangsterii;P20_DRAMA;;;I
4454;Georges Simenon;Maigret si hotul lenes;P20_DRAMA;;;II
4455;Georges Simenon;Maigret si hotul lenes;P20_DRAMA;;;III
4456;Georges Simenon;Maigret si martorii recalcitranti;P20_DRAMA;;;IV
4457;Georges Simenon;Maigret si martorii recalcitranti;P20_DRAMA;;;V
4458;Georges Simenon;Maigret si moartea Louisei;P20_DRAMA;;;I
4459;Georges Simenon;Maigret si moartea Louisei;P20_DRAMA;;;II
4460;Georges Simenon;Maigret si mortul;P20_DRAMA;;;III
4461;Georges Simenon;Maigret si mortul;P20_DRAMA;;;IV
4462;Georges Simenon;Maigret si omul dublu;P20_DRAMA;;;V
4463;Georges Simenon;Maigret si omul dublu;P20_DRAMA;;;I
4464;Georges Simenon;Maigret si prietenul din copilarie;P20_DRAMA;;;II
4465;Georges Simenon;Maigret si prietenul din copilarie;P20_DRAMA;;;III
4466;Georges Simenon;Maigret si ucigasul;P20_DRAMA;;;IV
4467;Georges Simenon;Maigret si ucigasul;P20_DRAMA;;;I
4468;Georges Simenon;Maigret si vagabondul;P20_DRAMA;;;II
4469;Georges Simenon;Maigret si vagabondul;P20_DRAMA;;;III
4470;Georges Simenon;Maigret si vagabondul singuratic;P20_DRAMA;;;IV
4471;Georges Simenon;Maigret si vagabondul singuratic;P20_DRAMA;;;V
4472;Georges Simenon;Mania lui Maigret;P20_DRAMA;;;I
4473;Georges Simenon;Mania lui Maigret;P20_DRAMA;;;II
4474;Georges Simenon;Memoriile lui Maigret;P20_DRAMA;;;III
4475;Georges Simenon;Memoriile lui Maigret;P20_DRAMA;;;IV
4476;Georges Simenon;Nebunul din Bergerac;P20_DRAMA;;;V
4477;Georges Simenon;Nebunul din Bergerac;P20_DRAMA;;;I
4478;Georges Simenon;O crima In Olanda;P20_DRAMA;;;II
4479;Georges Simenon;O crima In Olanda;P20_DRAMA;;;III
4480;Georges Simenon;Picpus;P20_DRAMA;;;IV
4481;Georges Simenon;Picpus;P20_DRAMA;;;V
4482;Georges Simenon;Pietr letonul;P20_DRAMA;;;I
4483;Georges Simenon;Pietr letonul;P20_DRAMA;;;II
4484;Georges Simenon;Pisica;P20_DRAMA;;;III
4485;Georges Simenon;Pisica;P20_DRAMA;;;IV
4486;Georges Simenon;Pivnitele hotelului Majestic;P20_DRAMA;;;V
4487;Georges Simenon;Pivnitele hotelului Majestic;P20_DRAMA;;;I
4488;Georges Simenon;Prietena doamnei Maigret;P20_DRAMA;;;II
4489;Georges Simenon;Prietena doamnei Maigret;P20_DRAMA;;;III
4490;Georges Simenon;Prima ancheta a lui Maigret;P20_DRAMA;;;IV
4491;Georges Simenon;Prima ancheta a lui Maigret;P20_DRAMA;;;V
4492;Georges Simenon;Rabdarea lui Maigret;P20_DRAMA;;;I
4493;Georges Simenon;Rabdarea lui Maigret;P20_DRAMA;;;II
4494;Georges Simenon;Raspantia mortii;P20_DRAMA;;;III
4495;Georges Simenon;Raspantia mortii;P20_DRAMA;;;IV
4496;Georges Simenon;Revolverul lui Maigret;P20_DRAMA;;;I
4497;Georges Simenon;Revolverul lui Maigret;P20_DRAMA;;;II
4498;Georges Simenon;Spanzuratul de la Saint Pholien;P20_DRAMA;;;III
4499;Georges Simenon;Spanzuratul de la Saint Pholien;P20_DRAMA;;;IV
4500;Georges Simenon;Taverna de pe malul Senei;P20_DRAMA;;;V
4501;Georges Simenon;Taverna de pe malul Senei;P20_DRAMA;;;I
4502;Georges Simenon;Umbra chinezeasca;P20_DRAMA;;;II
4503;Georges Simenon;Umbra chinezeasca;P20_DRAMA;;;III
4504;Georges Simenon;Vacanta lui Maigret;P20_DRAMA;;;IV
4505;Georges Simenon;Vacanta lui Maigret;P20_DRAMA;;;V
4506;Georgescu Matei;Introducere In teoria negocierii ;LF1_PERSONAL_DEVELOPMENT_CONTINUOUS_EDUCATION;;;I
4507;Georgescu Matei;Introducere In teoria negocierii ;LF1_PERSONAL_DEVELOPMENT_CONTINUOUS_EDUCATION;;;II
4508;Georgette Heyer;Pentru dragostea lui Cressy;P40_LOVE_ROMANTIC;;;III
4509;Georgette Heyer;Pentru dragostea lui Cressy09 ;P40_LOVE_ROMANTIC;;;IV
4510;Georgia Harris;Insula centaurului;P40_LOVE_ROMANTIC;;;V
4511;Georgia Harris;Insula centaurului02 ;P40_LOVE_ROMANTIC;;;I
4512;Georgia Hunter;Supravietuitorii;P46_WAR;;;II
4513;Georgia Hunter;Supravietuitorii;P46_WAR;;;III
4514;Georgiana Danet;Femeia si astrele ;BL3_RELIGIONS_OF_THE_WORLD;;;IV
4515;Georgiana Danet;Femeia si astrele ;BL3_RELIGIONS_OF_THE_WORLD;;;V
4516;Georgina Viorica Rogoz;Anotimpul sirenelor;P22_PROSE_FICTION;;;I
4517;Georgina Viorica Rogoz;Anotimpul sirenelor;P22_PROSE_FICTION;;;II
4518;Georgina Viorica Rogoz;Draculestii;P22_PROSE_FICTION;;;III
4519;Georgina Viorica Rogoz;Draculestii;P22_PROSE_FICTION;;;IV
4520;Georgina Viorica Rogoz;Metamorfoza lui R4-211919;P22_PROSE_FICTION;;;V
4521;Georgina Viorica Rogoz;Metamorfoza lui R4-211919;P22_PROSE_FICTION;;;I
4522;Georgina Viorica Rogoz;Sa nu afle Aladin;P22_PROSE_FICTION;;;II
4523;Georgina Viorica Rogoz;Sa nu afle Aladin;P22_PROSE_FICTION;;;III
4524;Gerald Messadie;29 de zile pana la sfarsitul lumi;P41_ADVENTURE;;;IV
4525;Gerald Messadie;29 de zile pana la sfarsitul lumi;P41_ADVENTURE;;;I
4526;Gerald Messadie;Iuda preaiubitul;P41_ADVENTURE;;;II
4527;Gerald Messadie;Iuda preaiubitul;P41_ADVENTURE;;;III
4528;Gerard de Villiers;Brigada mondena ;P43_ACTION;;;IV
4529;Gerard de Villiers;Brigada mondena 06 ;P43_ACTION;;;V
4530;Gerard de Villiers;Sas 0- Aurul de pe Raul Kwai;P43_ACTION;;;I
4531;Gerard de Villiers;Sas 0- Aurul de pe Raul Kwai;P43_ACTION;;;II
4532;Gerard de Villiers;Sas 1- Numele de cod El Diablo;P43_ACTION;;;III
4533;Gerard de Villiers;Sas 1- Numele de cod El Diablo;P43_ACTION;;;IV
4534;Gerard Klein;Chirurgii planetari;P22_PROSE_FICTION;;;V
4535;Gerard Klein;Chirurgii planetari;P22_PROSE_FICTION;;;I
4536;Gerard Klein;De-a v-ati ascunselea;P22_PROSE_FICTION;;;II
4537;Gerard Klein;De-a v-ati ascunselea;P22_PROSE_FICTION;;;III
4538;Gerard Klein;Gambitul stelelor ;P22_PROSE_FICTION;;;IV
4539;Gerard Klein;Gambitul stelelor ;P22_PROSE_FICTION;;;V
4540;Gerard Klein;Legea talionului ;P22_PROSE_FICTION;;;I
4541;Gerard Klein;Legea talionului 09 ;P22_PROSE_FICTION;;;II
4542;Gerard Klein;Memorie vie, memorie moarta ;P22_PROSE_FICTION;;;III
4543;Gerard Klein;Memorie vie, memorie moarta ;P22_PROSE_FICTION;;;IV
4544;Gerard Klein;Orasele;P22_PROSE_FICTION;;;V
4545;Gerard Klein;Orasele;P22_PROSE_FICTION;;;I
4546;Gerard Klein;Planeta cu sapte masti;P22_PROSE_FICTION;;;II
4547;Gerard Klein;Planeta cu sapte masti;P22_PROSE_FICTION;;;III
4548;Gerard Klein;Povestiri de parca ar fi ;P22_PROSE_FICTION;;;IV
4549;Gerard Klein;Povestiri de parca ar fi ;P22_PROSE_FICTION;;;V
4550;Gerard Klein;Reabilitare ;P22_PROSE_FICTION;;;I
4551;Gerard Klein;Reabilitare ;P22_PROSE_FICTION;;;II
4552;Gerard Klein;Sceptrul hazardului;P22_PROSE_FICTION;;;III
4553;Gerard Klein;Sceptrul hazardului;P22_PROSE_FICTION;;;IV
4554;Gerard Klein;Seniorii razboiului;DP_PARANORMAL;;;I
4555;Gerard Klein;Seniorii razboiului;DP_PARANORMAL;;;II
4556;Gerard Klein;Timpul nu are miros;DP_PARANORMAL;;;III
4557;Gerard Klein;Timpul nu are miros;DP_PARANORMAL;;;IV
4558;Gerard Majax;Magicienii ;P47_MYSTERY;;;V
4559;Gerard Majax;Magicienii ;P47_MYSTERY;;;I
4560;Gerard Stembridge;Detectivul delicat ;P48_THEATRE;;;II
4561;Gerard Stembridge;Detectivul delicat ;P48_THEATRE;;;III
4562;Germaine Tillion;Ravensbrüch;JA1_POLITICAL_SCIENCE_GENERAL;;;IV
4563;Germaine Tillion;Ravensbrüch;JA1_POLITICAL_SCIENCE_GENERAL;;;V
4564;German I. Matveev;Scorpionul;P42_THRILLER;;;I
4565;German I. Matveev;Scorpionul;P42_THRILLER;;;II
4566;Geza Szocs;Busurmanii din crangul de jos 1.9 ;P48_THEATRE;;;III
4567;Geza Szocs;Busurmanii din crangul de jos 1.9 09 ;P48_THEATRE;;;IV
4568;Gh. Karaslavov;Tango;P29_ENGLISH_LITERATURE;;;V
4569;Gh. Karaslavov;Tango;P29_ENGLISH_LITERATURE;;;I
4570;Ghelasie Gheorghe;Retetele medicinii isihaste ;BL3_RELIGIONS_OF_THE_WORLD;;;II
4571;Ghelasie Gheorghe;Retetele medicinii isihaste 07 ;BL3_RELIGIONS_OF_THE_WORLD;;;III
4572;Ghennadi Maximovici;Ultima confesiune a lui Louis Qufault ;P20_DRAMA;;;IV
4573;Ghennadi Maximovici;Ultima confesiune a lui Louis Qufault ;P20_DRAMA;;;V
4574;Ghennadi Melnikov;Dimineata senina dupa o lunga noapte ;P29_ENGLISH_LITERATURE;;;I
4575;Ghennadi Melnikov;Dimineata senina dupa o lunga noapte ;P29_ENGLISH_LITERATURE;;;II
4576;Gheorghe Aldea;Alerta la Militie;P20_DRAMA;;;III
4577;Gheorghe Aldea;Alerta la Militie;P20_DRAMA;;;IV
4578;Gheorghe Andreica;Cu ghiozdanul la Inchisoare si adio Inchisoare din Sighetul Marmatiei;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;V
4579;Gheorghe Andreica;Cu ghiozdanul la Inchisoare si adio Inchisoare din Sighetul Marmatiei08 ;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;I
4580;Gheorghe Andreica;Marturii din iadul temnitelor comuniste ;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;II
4581;Gheorghe Andreica;Marturii din iadul temnitelor comuniste ;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;III
4582;Gheorghe Andreica;Masacrarea studentimii romane ;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;IV
4583;Gheorghe Andreica;Masacrarea Studentimii Romane 08 ;HX1_SOCIALISM_COMMUNISM_ANARCHISM;;;I
4584;Gheorghe Asachi;Corbul si vulpea;P53_FABLES;;;II
4585;Gheorghe Asachi;Corbul si vulpea;P53_FABLES;;;III
4586;Gheorghe Asachi;Valea alba;P29_ENGLISH_LITERATURE;;;IV
4587;Gheorghe Asachi;Valea alba;P29_ENGLISH_LITERATURE;;;V
4588;Gheorghe Braescu;Unde sta norocul;P21_PROSE;;;I
4589;Gheorghe Braescu;Unde sta norocul09 ;P21_PROSE;;;II
4590;Gheorghe Buzoianu;Prin labirint;P20_DRAMA;;;III
4591;Gheorghe Buzoianu;Prin labirint;P20_DRAMA;;;IV
4592;Gheorghe Coman;Psihologie si teorie cuantica ;BF_PSYCHOLOGY;;;V
4593;Gheorghe Coman;Psihologie si teorie cuantica 08 ;BF_PSYCHOLOGY;;;I
4594;Gheorghe Crisan;O viata pentru acest pamant ;P22_PROSE_FICTION;;;II
4595;Gheorghe Crisan;O viata pentru acest pamant 09 ;P22_PROSE_FICTION;;;III
4596;Gheorghe Doran;Visul de noapte al apelor ;P16_POETRY;;;IV
4597;Gheorghe Doran;Visul de noapte al apelor ;P16_POETRY;;;V
4598;Gheorghe Florescu;Confesiunile unui cafegiu;P29_ENGLISH_LITERATURE;;;I
4599;Gheorghe Florescu;Confesiunile unui cafegiu;P29_ENGLISH_LITERATURE;;;II
4600;Gheorghe Funar;Actualitatea geniului Mihai Eminescu ;{Interzise};;;III
4601;Gheorghe Funar;Actualitatea geniului Mihai Eminescu ;{Interzise};;;IV
4602;Gheorghe Gane;Iancu Sasul si fiul sau Bogdan ;F1_HISTORY;;;V
4603;Gheorghe Gane;Iancu Sasul si fiul sau Bogdan 06 ;F1_HISTORY;;;I
4604;Gheorghe Gane;Valea Antari ;P29_ENGLISH_LITERATURE;;;II
4605;Gheorghe Gane;Valea Antari 08 ;P29_ENGLISH_LITERATURE;;;III
4606;Gheorghe Gorun;Insemnarile unui sergent de graniceri ;P21_PROSE;;;IV
4607;Gheorghe Gorun;Insemnarile unui sergent de graniceri 08 ;P21_PROSE;;;V
4608;Gheorghe Grigurcu & Laszlo Alexandru & Ovidiu Pecican;Vorbind ;{Convorbiri};;;I
4609;Gheorghe Grigurcu & Laszlo Alexandru & Ovidiu Pecican;Vorbind ;{Convorbiri};;;II
4610;Gheorghe Hibovski;Circus maximus ;P16_POETRY;;;III
4611;Gheorghe Hibovski;Circus maximus 09 ;P16_POETRY;;;IV
4612;Gheorghe Hibovski;Cloaca maxima ;P16_POETRY;;;I
4613;Gheorghe Hibovski;Cloaca maxima 09 ;P16_POETRY;;;II
4614;Gheorghe I. Bratianu;O enigma si un miracol istoric, poporul roman;F1_HISTORY;;;III
4615;Gheorghe I. Bratianu;O enigma si un miracol istoric, poporul roman;F1_HISTORY;;;IV
4616;Gheorghe Iliescu;Conacul spionat;P41_ADVENTURE;;;V
4617;Gheorghe Iliescu;Conacul spionat;P41_ADVENTURE;;;I
4618;Gheorghe Ivanoiu;Soldatul Ion 0.1 ;P43_ACTION;;;II
4619;Gheorghe Ivanoiu;Soldatul Ion 0.1 09 ;P43_ACTION;;;III
4620;Gheorghe Mencinicopschi;si noi ce mai mancam ca sa slabim V206 •LG1_NUTRITION;;;;IV
4621;Gheorghe Mencinicopschi;si noi ce mai mancam ca sa slabim V2•LG1_NUTRITION;;;;V
4622;Gheorghe Paschia;Din misterele Odesei ;P47_MYSTERY;;;I
4623;Gheorghe Paschia;Din misterele Odesei ;P47_MYSTERY;;;II
4624;Gheorghe Paun;Paianjenii;P22_PROSE_FICTION;;;III
4625;Gheorghe Paun;Paianjenii09 ;P22_PROSE_FICTION;;;IV
4626;Gheorghe Paun;Sfera paralela;P22_PROSE_FICTION;;;V
4627;Gheorghe Paun;Sfera paralela;P22_PROSE_FICTION;;;I
4628;Gheorghe Rogoz;Bo ;P22_PROSE_FICTION;;;II
4629;Gheorghe Rogoz;Bo 09 ;P22_PROSE_FICTION;;;III
4630;Gheorghe Rogoz;Cadoul ;P22_PROSE_FICTION;;;IV
4631;Gheorghe Rogoz;Cadoul ;P22_PROSE_FICTION;;;V
4632;Gheorghe Rogoz;Cristerra ;P22_PROSE_FICTION;;;I
4633;Gheorghe Rogoz;Cristerra ;P22_PROSE_FICTION;;;II
4634;Gheorghe Rogoz;Experimentul ;P22_PROSE_FICTION;;;III
4635;Gheorghe Rogoz;Experimentul ;P22_PROSE_FICTION;;;IV
4636;Gheorghe Rogoz;Factorul haos ;P22_PROSE_FICTION;;;V
4637;Gheorghe Rogoz;Factorul haos 09 ;P22_PROSE_FICTION;;;I
4638;Gheorghe Rogoz;Legenda OMU-rilor ;P22_PROSE_FICTION;;;II
4639;Gheorghe Rogoz;Legenda OMU-rilor 09 ;P22_PROSE_FICTION;;;III
4640;Gheorghe Rogoz;Povestea pensionarului incredul ;P22_PROSE_FICTION;;;IV
4641;Gheorghe Rogoz;Povestea pensionarului incredul 07 ;P22_PROSE_FICTION;;;I
4642;Gheorghe Rogoz;Povestea tarii Nucalanoi ;P22_PROSE_FICTION;;;II
4643;Gheorghe Rogoz;Povestea tarii Nucalanoi 08 ;P22_PROSE_FICTION;;;III
4644;Gheorghe Rogoz;Virusul ;P22_PROSE_FICTION;;;IV
4645;Gheorghe Rogoz;Virusul 09 ;P22_PROSE_FICTION;;;V
4646;Gheorghe Sasarman;Himera;P22_PROSE_FICTION;;;I
4647;Gheorghe Sasarman;Himera;P22_PROSE_FICTION;;;II
4648;Gheorghe Sasarman;Operatiunea K3 ;P22_PROSE_FICTION;;;III
4649;Gheorghe Sasarman;Operatiunea K3 ;P22_PROSE_FICTION;;;IV
4650;Gheorghe Sasarman;Oracolul;P22_PROSE_FICTION;;;V
4651;Gheorghe Sasarman;Oracolul;P22_PROSE_FICTION;;;I
4652;Gheorghe Sasarman;Proba tacerii;P22_PROSE_FICTION;;;II
4653;Gheorghe Sasarman;Proba tacerii;P22_PROSE_FICTION;;;III
4654;Gheorghe Sasarman;Varianta balcanica Imbunatatita ;P22_PROSE_FICTION;;;IV
4655;Gheorghe Sasarman;Varianta balcanica Imbunatatita 09 ;P22_PROSE_FICTION;;;V
4656;Gheorghe Sireteanu;Comoara craisorului;F1_HISTORY;;;I
4657;Gheorghe Sireteanu;Comoara craisorului;F1_HISTORY;;;II
4658;Gheorghe Tanasescu;Erou la Cotul Donului;P46_WAR;;;III
4659;Gheorghe Tanasescu;Erou la Cotul Donului;P46_WAR;;;IV
4660;Gheorghe Tanasescu;Prizonier la Cotul Donului;P46_WAR;;;V
4661;Gheorghe Tanasescu;Prizonier la Cotul Donului;P46_WAR;;;I
4662;Gheorghe Vladutescu;Incercare de utopie ;P29_ENGLISH_LITERATURE;;;II
4663;Gheorghe Vladutescu;Incercare de utopie 07 ;P29_ENGLISH_LITERATURE;;;III
4664;Gheorghi Martinov;Substituirea ;P22_PROSE_FICTION;;;IV
4665;Gheorghi Martinov;Substituirea ;P22_PROSE_FICTION;;;V
4666;Gheorghios S. Kroustalakis;Batranul Porfirie ;BL_RELIGION;;;I
4667;Gheorghios S. Kroustalakis;Batranul Porfirie ;BL_RELIGION;;;II
4668;Gherasim Domide;Convorbiri cu actorul Ion Sasaran ;{Convorbiri};;;III
4669;Gherasim Domide;Convorbiri cu actorul Ion Sasaran 09 ;{Convorbiri};;;IV
4670;Gherasim Firmilian & Ion Vladuca;Ortodoxia si eroarea evolutionista;P47_MYSTERY;;;I
4671;Gherasim Firmilian & Ion Vladuca;Ortodoxia si eroarea evolutionista;P47_MYSTERY;;;II
4672;Ghidul misoginului;Mic tratat de calomnii;P49_HUMOR;;;III
4673;Ghidul misoginului;Mic tratat de calomnii;P49_HUMOR;;;IV
4674;Gianfranco de Turris;Linistea universului;P22_PROSE_FICTION;;;V
4675;Gianfranco de Turris;Linistea universului;P22_PROSE_FICTION;;;I
4676;Gianni Rodari;Aventurile lui Cepelica ;GR1_FOLKLORE;;;II
4677;Gianni Rodari;Aventurile lui Cepelica ;GR1_FOLKLORE;;;III
4678;Gib Mihaescu;Bratul Andromedei 0.5 ;P39_ROMANIAN_LITERATURE;;;IV
4679;Gib Mihaescu;Bratul Andromedei 0.5 05 ;P39_ROMANIAN_LITERATURE;;;V
4680;Gib Mihaescu;Donna Alba;P39_ROMANIAN_LITERATURE;;;I
4681;Gib Mihaescu;Donna Alba;P39_ROMANIAN_LITERATURE;;;II
4682;Gib Mihaescu;Femeia de ciocolata;P39_ROMANIAN_LITERATURE;;;III
4683;Gib Mihaescu;Femeia de ciocolata;P39_ROMANIAN_LITERATURE;;;IV
4684;Gib Mihaescu;Rusoaica;P39_ROMANIAN_LITERATURE;;;V
4685;Gib Mihaescu;Rusoaica;P39_ROMANIAN_LITERATURE;;;I
4686;Gib Mihaescu;Un calator;P39_ROMANIAN_LITERATURE;;;II
4687;Gib Mihaescu;Un calator;P39_ROMANIAN_LITERATURE;;;III
4688;Gib Mihaescu;Zilele si noptile unui student Intarziat;P39_ROMANIAN_LITERATURE;;;IV
4689;Gib Mihaescu;Zilele si noptile unui student Intarziat;P39_ROMANIAN_LITERATURE;;;V
4690;Gib Mlhaescu;Troita ;P39_ROMANIAN_LITERATURE;;;I
4691;Gib Mlhaescu;Troita 09 ;P39_ROMANIAN_LITERATURE;;;II
4692;Gibson Lavery;Garnizoana mortii ;P43_ACTION;;;III
4693;Gibson Lavery;Garnizoana mortii ;P43_ACTION;;;IV
4694;Gilbert Adair;O carte Inchisa;P42_THRILLER;;;V
4695;Gilbert Adair;O carte Inchisa;P42_THRILLER;;;I
4696;Gilbert Adair;Visatorii;P29_ENGLISH_LITERATURE;;;II
4697;Gilbert Adair;Visatorii ;P29_ENGLISH_LITERATURE;;;III
4698;Gilbert Cesbron;O albina se zbate In fereastra;P40_LOVE_ROMANTIC;;;IV
4699;Gilbert Cesbron;O albina se zbate In fereastra;P40_LOVE_ROMANTIC;;;I
4700;Gilbert Sinoue;Tacerea lui Dumnezeu;P20_DRAMA;;;II
4701;Gilbert Sinoue;Tacerea lui Dumnezeu;P20_DRAMA;;;III
4702;Giles Whittell;Podul spionilor;P42_THRILLER;;;IV
4703;Giles Whittell;Podul spionilor;P42_THRILLER;;;V
4704;Gill Paul;Sotia secreta;P40_LOVE_ROMANTIC;;;I
4705;Gill Paul;Sotia secreta;P40_LOVE_ROMANTIC;;;II
4706;Gilles Schlesser;Trei cioburi de eternitate;P42_THRILLER;;;III
4707;Gilles Schlesser;Trei cioburi de eternitate;P42_THRILLER;;;IV
4708;Gillian Flynn;Dupa fapta si rasplata;P42_THRILLER;;;V
4709;Gillian Flynn;Dupa fapta si rasplata;P42_THRILLER;;;I
4710;Gillian Flynn;Fata disparuta;P42_THRILLER;;;II
4711;Gillian Flynn;Fata disparuta;P42_THRILLER;;;III
4712;Gillian Flynn;Obiecte ascutite;P42_THRILLER;;;IV
4713;Gillian Flynn;Obiecte ascutite;P42_THRILLER;;;V
4714;Gin Phillips;Jocul supravietuirii;P42_THRILLER;;;I
4715;Gin Phillips;Jocul supravietuirii;P42_THRILLER;;;II
4716;Gina Douglas;Mariaj pentru o viata;P40_LOVE_ROMANTIC;;;III
4717;Gina Douglas;Mariaj pentru o viata09 ;P40_LOVE_ROMANTIC;;;IV
4718;Giordano Bruno;Despre infinit, univers si lumi ;BD1_GENERAL_PHILOSOPHICAL_WORKS;;;V
4719;Giordano Bruno;Despre infinit, univers si lumi 09 ;BD1_GENERAL_PHILOSOPHICAL_WORKS;;;I
4720;Giorgio Bassani;Gradinile Finzi Contini ;P29_ENGLISH_LITERATURE;;;II
4721;Giorgio Bassani;Gradinile Finzi Contini 09 ;P29_ENGLISH_LITERATURE;;;III
4722;Giorgio Faletti;Cu ochii altuia;P42_THRILLER;;;IV
4723;Giorgio Faletti;Cu ochii altuia;P42_THRILLER;;;V
4724;Giorgio Faletti;Dincolo de un destin evident;P29_ENGLISH_LITERATURE;;;I
4725;Giorgio Faletti;Dincolo de un destin evident;P29_ENGLISH_LITERATURE;;;II
4726;Giorgio Faletti;Eu ucid;P42_THRILLER;;;III
4727;Giorgio Faletti;Eu ucid;P42_THRILLER;;;IV
4728;Giovanni Arpino;La umbra colinelor;P29_ENGLISH_LITERATURE;;;I
4729;Giovanni Arpino;La umbra colinelor;P29_ENGLISH_LITERATURE;;;II
4730;Giovanni Arpino;Parfum de femeie ;P42_THRILLER;;;III
4731;Giovanni Arpino;Parfum de femeie ;P42_THRILLER;;;IV
4732;Giovanni Arpino;Un delict de onoare;P29_ENGLISH_LITERATURE;;;V
4733;Giovanni Arpino;Un delict de onoare;P29_ENGLISH_LITERATURE;;;I
4734;Giovanni Boccaccio;Decameronul;P14_LITERATURE_GENERAL;;;II
4735;Giovanni Boccaccio;Decameronul;P14_LITERATURE_GENERAL;;;III
4736;Giovanni Papini;Cartea neagra ;P29_ENGLISH_LITERATURE;;;IV
4737;Giovanni Papini;Cartea neagra 09 ;P29_ENGLISH_LITERATURE;;;V
4738;Giovanni Papini;Gog ;P29_ENGLISH_LITERATURE;;;I
4739;Giovanni Papini;Gog ;P29_ENGLISH_LITERATURE;;;II
4740;Giovanni Papini;Martorii patimilor ;P29_ENGLISH_LITERATURE;;;III
4741;Giovanni Papini;Martorii patimilor ;P29_ENGLISH_LITERATURE;;;IV
4742;Giovanni Papini;Poveste complet absurda ;P29_ENGLISH_LITERATURE;;;V
4743;Giovanni Papini;Poveste complet absurda 09 ;P29_ENGLISH_LITERATURE;;;I
4744;Giovanni Verga;Eva sotul Elenei 0.7 ;P29_ENGLISH_LITERATURE;;;II
4745;Giovanni Verga;Eva sotul Elenei 0.7 06 ;P29_ENGLISH_LITERATURE;;;III
4746;Giuseppe Bandi;Marsul celor 1000 ;P29_ENGLISH_LITERATURE;;;IV
4747;Giuseppe Bandi;Marsul celor 1000 09 ;P29_ENGLISH_LITERATURE;;;V
4748;Giuseppe Culicchia;tara minunilor 0.8 ;P29_ENGLISH_LITERATURE;;;I
4749;Giuseppe Culicchia;tara minunilor 0.8 09 ;P29_ENGLISH_LITERATURE;;;II
4750;Giuseppe Tomasi Di Lampedusa;Ghepardul;P29_ENGLISH_LITERATURE;;;III
4751;Giuseppe Tomasi Di Lampedusa;Ghepardul;P29_ENGLISH_LITERATURE;;;IV
4752;Gladys Moreton;Te vei Intoarce;P40_LOVE_ROMANTIC;;;V
4753;Gladys Moreton;Te vei Intoarce07 ;P40_LOVE_ROMANTIC;;;I
4754;Gleb Dragan;Deportatii;P46_WAR;;;II
4755;Gleb Dragan;Deportatii;P46_WAR;;;III
4756;Glendon Swarthout;Binecuvantati animalele si copii ;P41_ADVENTURE;;;IV
4757;Glendon Swarthout;Binecuvantati animalele si copii 09 ;P41_ADVENTURE;;;I
4758;Glenn Cooper;Biblioteca mortilor;P41_ADVENTURE;;;II
4759;Glenn Cooper;Biblioteca mortilor;P41_ADVENTURE;;;III
4760;Glenna Mcreynolds;Ingerul razbunator ;P40_LOVE_ROMANTIC;;;IV
4761;Glenna Mcreynolds;Ingerul razbunator 08 ;P40_LOVE_ROMANTIC;;;V
4762;Glenna Mcreynolds;Paradisul dragonului;P40_LOVE_ROMANTIC;;;I
4763;Glenna Mcreynolds;Paradisul dragonului;P40_LOVE_ROMANTIC;;;II
4764;Gligor Hasa;Sceptrul lui Decebal;P41_ADVENTURE;;;III
4765;Gligor Hasa;Sceptrul lui Decebal;P41_ADVENTURE;;;IV
4766;Gloria Chadwick;Descoperirea vietilor trecute ;BL3_RELIGIONS_OF_THE_WORLD;;;V
4767;Gloria Chadwick;Descoperirea vietilor trecute 06 ;BL3_RELIGIONS_OF_THE_WORLD;;;I
4768;Gloria Tiffin;Din dragoste pentru Nicky;P40_LOVE_ROMANTIC;;;II
4769;Gloria Tiffin;Din dragoste pentru Nicky;P40_LOVE_ROMANTIC;;;III
4770;Golnaz Hashemzadeh Bonde;Ceea ce datoram;P22_PROSE_FICTION;;;IV
4771;Golnaz Hashemzadeh Bonde;Ceea ce datoram;P22_PROSE_FICTION;;;V
4772;Gonzalo Ballaster;Fragmente de apocalipsa;P29_ENGLISH_LITERATURE;;;I
4773;Gonzalo Ballaster;Fragmente de apocalipsa;P29_ENGLISH_LITERATURE;;;II
4774;Gordon Dahlquist;Devoratorii de vise;P42_THRILLER;;;III
4775;Gordon Dahlquist;Devoratorii de vise;P42_THRILLER;;;IV
4776;Gordon Landsborough;Vulpile desertului 2.1 ;P43_ACTION;;;V
4777;Gordon Landsborough;Vulpile desertului 2.1 ;P43_ACTION;;;I
4778;Gordon R. Dickson;Furtuna de timp 1.9 ;DP_PARANORMAL;;;II
